개최예정연도,개최시작예정일자,개최종료예정일자,개최주기,해외전시회명,전시장명,개최국가명,개최도시명,산업분야수,산업분야,참가기업수,협약수행기관수,참가국가수,참가업체수,참관인수,개별참가업체수,담당무역관
2026,2026-01-12,2026-01-15,,2026 홍콩 유아용품 전시회 [HKBPF],홍콩전시컨벤션센터 HKCEC,홍콩,홍콩,1,유아·아동&교육&임산부,0,0,0,0,0,0,홍콩무역관
2026,2026-01-12,2026-01-14,매년,미국 샌프란시스코 바이오텍 전시회, HILTON SAN FRANCISCO UNION SQUARE,미국,샌프란시스코,1,의료&제약,0,0,0,0,0,0,실리콘밸리무역관
2026,2026-01-12,2026-01-14,매년,2026 스페인 마드리드 기념품 전시회 [PROMOGIFT],IFEMA,스페인,마드리드,2,"생활용품&가구, 문구&선물",0,0,0,0,0,0,마드리드무역관
2026,2026-01-12,2026-01-14,매년,2026 아랍에미리트 두바이 조명 전시회 [LME],Dubai World Trade Centre,아랍에미리트,두바이,1,유리&광학,0,0,0,0,0,0,두바이무역관
2026,2026-01-12,2026-01-14,매년,2026 아랍에미리트 두바이 보안장비 전시회 [INTERSEC DUBAI],Dubai World Trade Centre,아랍에미리트,두바이,2,"정보통신기술(IT)&S/W, 기계&장비",0,0,0,0,0,0,두바이무역관
2026,2026-01-11,2026-01-15,매년,2026 미국 워싱턴 교통위원회 연례회담 [TRB],Walter E Washington Convention Center,미국,워싱턴,3,"건축&기자재, 정보통신기술(IT)&S/W, 전력&에너지",0,0,0,0,0,0,워싱톤무역관
2026,2026-01-11,2026-01-13,매년,2026 이탈리아 볼짜노 겨울 스포츠 용품 전시회 [PROWINTER],"볼짜노, Fiera di Bolzano",이탈리아,볼짜노,2,"건강&스포츠, 레저&관광",0,0,0,0,0,0,밀라노무역관
2026,2026-01-11,2026-01-13,,2026 미국 뉴욕 소매유통업 전시회 [NRF],Jacob K. Javits Convention Center,미국,뉴욕,3,"금융&비즈니스서비스, 생활용품&가구, 전기전자&반도체",0,0,0,0,0,0,뉴욕무역관
2026,2026-01-10,2026-01-13,매년,2026 이탈리아 리바델가르다 신발 전시회 ,Palacongressi,이탈리아,리바델가르다,1,패션&섬유,0,0,0,0,0,0,밀라노무역관
2026,2026-01-10,2026-01-12,매년,2026 독일 함부르크 지역 소비재 전시회 [nordstil],Messegelaende,독일,함부르크,4,"쥬얼리, 생활용품&가구, 문구&선물, 건강&스포츠",0,0,0,0,0,0,함부르크무역관
2026,2026-01-10,2026-01-11,매년,2026 미국 로스앤젤레스 보디빌딩 전시회,Los Angeles Convention Center,미국,로스앤젤레스,1,건강&스포츠,0,0,0,0,0,0,로스앤젤레스무역관
2025,2026-01-10,2026-01-11,매년,2025 독일 도르트문트 광학 및 안과 전시회 [INTERLOOK],Messe Friedrichshafen,독일,프리드리히샤펜,1,유리&광학,0,0,0,0,0,0,프랑크푸르트무역관
2026,2026-01-10,2026-01-11,매년,2026 프랑스 파리 클라이밍 전시회 [Salon de l&#39;escalade],Paris Porte de Versaille,프랑스,파리,2,"건강&스포츠, 레저&관광",0,0,0,0,0,0,파리무역관
2026,2026-01-09,2026-01-11,매년,2026 캐나다 토론토 오토바이 전시회,International Centre,캐나다,토론토,2,"자동차, 기타",0,0,0,0,0,0,토론토무역관
2026,2026-01-09,2026-01-11,매년,2026 미국 산호세 자동차 산업 전시회,Santa Clara Convention Center,미국,산타클라라,1,자동차,0,0,0,0,0,0,실리콘밸리무역관
2026,2026-01-09,2026-01-11,매년,2026 캐나다 캘거리 리모델링 전시회,Stampede Park BMO Centre,캐나다,캘거리,2,"건축&기자재, 생활용품&가구",0,0,0,0,0,0,밴쿠버무역관
2026,2026-01-09,2026-01-11,매년,2026 일본 도쿄 오토살롱 전시회,Chiba Makuhari Messe(마쿠하리 멧세),일본,도쿄,1,자동차,0,0,0,0,0,0,도쿄무역관
2026,2026-01-09,2026-01-11,매년,2026 중국베이징 아웃도어 스포츠용품 전시회 [ISPO Beijing],China International Exhibition Center,중국,베이징,2,"패션&섬유, 건강&스포츠",0,0,0,0,0,0,베이징무역관
2026,2026-01-09,2026-01-11,매년,2026 독일 켐니츠 관광 및 캠핑 전시회 [Reisen &amp; Caravaning Chemnitz],Messe Chemnitz,독일,켐니쯔,1,레저&관광,0,0,0,0,0,0,함부르크무역관
2026,2026-01-09,2026-01-11,매년,2026 스페인 바르셀로나 기념품 전시회 [Souvenir Expo Spain],Fira de Barcelona (Montjuic),스페인,바르셀로나,1,문구&선물,0,0,0,0,0,0,마드리드무역관
2026,2026-01-09,2026-01-10,매년,2026 캐나다 토론토 출판물 전시회,Toronto Congress Centre,캐나다,토론토,2,"문구&선물, 기타",0,0,0,0,0,0,토론토무역관
2026,2026-01-08,2026-01-11,매년,2026 프랑스 파리 스쿠버 다이빙 전시회 [SALON DE LA PLONGEE],Paris expo Porte de Versailles,프랑스,파리,2,"건강&스포츠, 레저&관광",0,0,0,0,0,0,파리무역관
2026,2026-01-07,2026-01-11,매년,2026 미국 로스앤젤레스 아트 전시회 [LAAS],Los Angeles Convention Center,미국,로스앤젤레스,1,문화콘텐츠&미디어,0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-07,2026-01-09,매년,2026 독일 뒤셀도르프 광고 마케팅 전시회 [PSI],뒤셀도르프 상설 전시장 Messe Duesseldorf,독일,뒤셀도르프,2,"문화콘텐츠&미디어, 금융&비즈니스서비스",0,0,0,0,0,0,프랑크푸르트무역관
2026,2026-01-07,2026-01-09,매년,2026 인도 첸나이 남인도 아이스크림 기술 전시회 [South India Icecream Tech Fair],Codissia Trade Fair Complex,인도,코임바토르 또는 타밀나두,1,기계&장비,0,0,0,0,0,0,첸나이무역관
2026,2026-01-07,2026-01-09,매년,2026 미국 볼티모어 원예 전시회 [Mid-Atlantic Nursery Trade Show],Baltimore Convention Center,미국,볼티모어,1,농수산&임업,0,0,0,0,0,0,워싱톤무역관
2026,2026-01-07,2026-01-09,매년,2026 인도 첸나이 남인도 유제품 산업 전시회 [South India Diary Indus Fair],Codissia Trade Fair Complex,인도,코임바토르 또는 타밀나두,1,기계&장비,0,0,0,0,0,0,첸나이무역관
2026,2026-01-06,2026-01-09,매년,2026 미국 라스베가스 소비재전자 전시회 [CES],The Venetian-Sands Expo Convention Center,미국,라스베가스,1,전기전자&반도체,0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-06,2026-01-08,매년,2026 캐나다 온타리오 조경산업 전시회 [LOC],Toronto Congress Centre,캐나다,토론토,2,"건축&기자재, 기타",0,0,0,0,0,0,토론토무역관
2026,2026-01-01,2026-01-31,,2026 미국 덴버 출장 전시회 [GBTA],Colorado Convention Center,미국,덴버,1,금융&비즈니스서비스,0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,,2026 미국 라스베가스 디지털 기호 전시회 [DSE],Las Vegas Convention Center,미국,라스베가스,1,정보통신기술(IT)&S/W,0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,매년,2026 미국 하와이 디지털 마케팅 전시회 [DigiMarCon],Hawaii Convention Center,미국,하와이,1,금융&비즈니스서비스,0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,매년,2026 캐나다 아보츠포드 모터싸이클 전시회,Tradex Exhibition Centre(Abbotsford Airport),캐나다,아보츠포드,2,"건강&스포츠, 기타",0,0,0,0,0,0,밴쿠버무역관
2026,2026-01-01,2026-01-31,,2026 멕시코 과달라하라 주얼리 전시회 [Expo Joya],Expo Guadalajara,멕시코,과달라하라,1,쥬얼리,0,0,0,0,0,0,멕시코시티무역관
2026,2026-01-01,2026-01-31,매년,2026 미국 하와이 마라톤 전시회 [Marathon Expo],Hawaii Convention Center,미국,하와이,1,건강&스포츠,0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,격년,2026 미국 라스베가스 포장 전시회 [Pack Expo],Las Vegas Convention Center,미국,라스베가스,2,"생활용품&가구, 문구&선물",0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,매년,2026 미국 아리조나 오프로드 전시회,Phoenix Convention Center,미국,"피닉스, AZ",1,건강&스포츠,0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,매년,2026 미국 라스베가스 헬스 건강 전시회,Gold Coast Hotel &amp;amp; Casino,미국,라스베가스,1,건강&스포츠,0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,,2026 미국 로스앤젤레스 섬유 전시회,California Market Center,미국,로스앤젤레스,1,패션&섬유,0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,,2026 미국 라스베가스 물 효율 제품 및 서비스 전시회 [WSI],Reno Sparks Convention Center,미국,리노,1,환경&폐기물,0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,매년,2026 미국 로스앤젤레스 조경 건축 전시회 [ASLA],Los Angeles Convention Center,미국,로스앤젤레스,1,건축&기자재,0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,,2026 미국 아나하임 설비산업 전시회 [AEMS],Anaheim Convention Center,미국,아나하임,2,"정보통신기술(IT)&S/W, 전기전자&반도체",0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,매년,"2026 미국 포모나,CA 모델 항공기 전시회 [AMA]",Fairplex Pomona,미국,"포모나,CA",1,자동차,0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,매년,2026 미국 덴버 산업안전 전시회 [NSC Safety Congress &amp; Expo],Colorado Convention Center,미국,덴버,2,"의료&제약, 기타",0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,,"2026 미국 라스베가스 기념품, 리조트 전시회 [LV Souvenir Show]",Las Vegas Convention Center,미국,라스베가스,1,문구&선물,0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,,"2026 미국 라스베가스 집, 정원, 리모델링 전시회 [HIB Expo]",World Market Center Las Vegas,미국,라스베가스,2,"생활용품&가구, 기타",0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,매년,2026 오스트리아 잘쯔부르크 건축 및 거실용품 전시회 [CASA],Messe Zentrum Salzburg,오스트리아,잘쯔부르크,1,생활용품&가구,0,0,0,0,0,0,빈무역관
2026,2026-01-01,2026-01-31,매년,2026 미국 보스턴 바이오 전시회,미정,미국,미정,1,의료&제약,0,0,0,0,0,0,뉴욕무역관
2026,2026-01-01,2026-01-31,매년,2026  벨기에 겐트 플란더스 농축산 및 원예 전시회 [Agriflanders],Flanders Expo,벨기에,겐트,3,"농수산&임업, 기계&장비, 동물&애완용품",0,0,0,0,0,0,브뤼셀무역관
2026,2026-01-01,2026-01-31,매년,2026 벨기에 코르트레이크 자전거 전시회,Kortrijk Xpo,벨기에,코르트레이크,4,"패션&섬유, 식품&음료, 건강&스포츠, 레저&관광",0,0,0,0,0,0,브뤼셀무역관
2026,2026-01-01,2026-01-31,매년,2026 벨기에 브뤼셀 자동차 전시회 [European Motor Show Brussels],BRUSSELS EXPO,벨기에,브뤼셀,3,"자동차, 레저&관광, 물류&운송",0,0,0,0,0,0,브뤼셀무역관
2026,2026-01-01,2026-01-31,매년,2026 일본 도쿄 춘계 라이프스타일 전시회,Tokyo Big Sight,일본,도쿄,4,"뷰티&미용용품, 생활용품&가구, 문구&선물, 유아·아동&교육&임산부",0,0,0,0,0,0,도쿄무역관
2026,2026-01-01,2026-01-31,매년,2026 일본 도쿄 주방용품 전시회,Tokyo Big Sight,일본,도쿄,1,생활용품&가구,0,0,0,0,0,0,도쿄무역관
2026,2026-01-01,2026-01-31,매년,2026 미국 라스베가스 무인항공기 전시회,Caesars Forum,미국,라스베가스,2,"항공&우주, 기타",0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,연2회,2026 포르투갈 포르투 섬유 의류 악세서리 전시회 [MOD&#39;Unica],EXPONOR-Feira Internacional do Porto,포르투갈,포르토,2,"패션&섬유, 쥬얼리",0,0,0,0,0,0,
2026,2026-01-01,2026-01-31,매년,2026 멕시코시티 배관 설비 전시회 [Expo Plomer&iacute;a],Expo Reforma ,멕시코,멕시코시티,1,건축&기자재,0,0,0,0,0,0,멕시코시티무역관
2026,2026-01-01,2026-01-31,매년,2026 미국 라스베가스 화이트 레이블 전시회 [WLLV],Las Vegas Convention Center,미국,라스베가스,9,"패션&섬유, 쥬얼리, 뷰티&미용용품, 식품&음료, 생활용품&가구, 문구&선물, 전기전자&반도체, 동물&애완용품, 기타",0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,매년,2026 미국 로스앤젤레스 신부 전시회,Los Angeles Convention Center,미국,로스앤젤레스,3,"패션&섬유, 쥬얼리, 뷰티&미용용품",0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,,2026 미국 샌디에이고 건강 종합 상품 전시회 [TSE],San Diego Convention Center,미국,샌디에이고,3,"생활용품&가구, 문구&선물, 건강&스포츠",0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,매년,2026 미국 캘리포니아 발명 전시회,California Market Center,미국,로스앤젤레스,5,"패션&섬유, 쥬얼리, 생활용품&가구, 문구&선물, 유아·아동&교육&임산부",0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,매년,2026 칠레 산티아고 그린수소 전시회,Santiago Metropolitan Convention &amp;amp; Event Center,칠레,산티아고,1,전력&에너지,0,0,0,0,0,0,산티아고무역관
2026,2026-01-01,2026-01-31,매년,2026 칠레 산티아고 공공조달 상품&middot;서비스 전시회,Espacio Riesco,칠레,산티아고,2,"건축&기자재, 정보통신기술(IT)&S/W",0,0,0,0,0,0,산티아고무역관
2026,2026-01-01,2026-01-31,,2026 미국 라스베가스 자전거 전시회 [CABDA],World Market Center Las Vegas,미국,라스베가스,1,건강&스포츠,0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,,2026 미국 라스베가스 이동통신 전시회 [CTIA],Fontainebleau Las Vegas,미국,라스베가스,1,정보통신기술(IT)&S/W,0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,매년,2026 미국 라스베가스 여행용품 전시회 [TGA],Las Vegas Convention Center,미국,라스베가스,1,생활용품&가구,0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,매년,2026 멕시코아카풀코 관광산업 전시회 [TianguisTur&iacute;stico],Hilton Cancun Hotel &amp; Resort,멕시코,아카풀코,1,레저&관광,0,0,0,0,0,0,멕시코시티무역관
2026,2026-01-01,2026-01-31,연2회,2026 미국 뉴욕 프레미에르비죵 섬유 전시회 ,Pier 94,미국,뉴욕,1,패션&섬유,0,0,0,0,0,0,뉴욕무역관
2026,2026-01-01,2026-01-31,매년,2026 미국 콜로라도 스마트홈 전시회 [CIX],Colorado Convention Center,미국,덴버,3,"생활용품&가구, 정보통신기술(IT)&S/W, 전기전자&반도체",0,0,0,0,0,0,로스앤젤레스무역관
2026,2026-01-01,2026-01-31,매년,2026 미국 라스베가스 핀테크 전시회 [Money 20/20 USA],Venetian Las Vegas Hotel Resort and Casino,미국,라스베가스,1,금융&비즈니스서비스,0,0,0,0,0,0,로스앤젤레스무역관
2026,2025-01,2025-01,매년,프랑스 파리 패키징 전시회,Paris expo Porte de Versailles,프랑스,파리,4,"패션&섬유, 쥬얼리, 뷰티&미용용품, 식품&음료",0,0,0,0,0,0,파리무역관
2026,2025-01,2025-01,매년,2026  미국 올랜도 골프용품 전시회 [PGA SHOW],Orange County Convention Center,미국,올랜도,1,건강&스포츠,0,0,0,0,0,0,
2026,2025-01,2025-01,매년,2026 아랍에미리트 두바이 치과기자재 전시회,Dubai World Trade Centre,아랍에미리트,두바이,1,의료&제약,0,0,0,0,0,0,두바이무역관
2026,2025-01,2025-01,매년,아랍에미리트 두바이 치과기자재 전시회,Dubai World Trade Centre,아랍에미리트,두바이,1,의료&제약,0,0,0,0,0,0,두바이무역관
2026,2025-01,2025-01,매년,아랍에미리트 두바이 치과기자재 전시회,Dubai World Trade Centre,아랍에미리트,두바이,1,의료&제약,0,0,0,0,0,0,두바이무역관
2026,2025-01,2025-01,매년,미국 마이애미 코스모프로프 뷰티 전시회,Miami Beach Convention Center,미국,마이애미,1,뷰티&미용용품,0,0,0,0,0,0,
2027,2025-01,2025-01,연2회,"밀라노 소비재, 가정용품 박람회",FIERA MILANO RHO,이탈리아,밀라노,1,패션&섬유,0,0,0,0,0,0,밀라노무역관
2025,2025-12-26,2025-12-28,기타,2025 인도 타밀나두 아디드라비다르 비즈니스 엑스포 [Tamilnadu Adidravidar Business Expo 2025 (TADBE)],Chennai Trade Centre,인도,첸나이,4,"국가종합전시회, 농수산&임업, 자동차, 의료&제약",0,0,0,0,0,0,첸나이무역관
2025,2025-12-17,2025-12-20,,2025 미국 시카고 밴드 오케스트라 전시회,McCormick Place,미국,시카고,1,문화콘텐츠&미디어,0,0,0,0,0,0,시카고무역관
2025,2025-12-17,2025-12-19,매년,2025 일본 도쿄 세미콘 반도체 전시회 [SEMICON JAPAN],Tokyo Big Sight,일본,도쿄,1,전기전자&반도체,0,0,0,0,0,0,도쿄무역관
2025,2025-12-16,2025-12-19,매년,2025 미얀마 양곤 국제의류 및 봉제산업 전시회 [MTG],"YCC, Yangon Convention Center",미얀마,양곤,4,"패션&섬유, 생활용품&가구, 기계&장비, 기타",0,0,0,0,0,0,양곤무역관
2025,2025-12-16,2025-12-19,매년,2025 미얀마 양곤 국제 농업 산업 전시회 [Myanmar AGROTEK],"YCC, Yangon Convention Center",미얀마,양곤,3,"농수산&임업, 기계&장비, 기타",0,0,0,0,0,0,양곤무역관
2025,2025-12-16,2025-12-19,매년,"2025 미얀마 양곤 플라스틱, 고무 , 인쇄 및 포장 전시회 [Myanmar Plas Print Pack]","YCC, Yangon Convention Center",미얀마,양곤,3,"패션&섬유, 기계&장비, 기타",0,0,0,0,0,0,양곤무역관
2025,2025-12-14,2025-12-14,매년,2025 미국 하와이 마라톤 전시회 [Marathon Expo],Hawaii Convention Center,미국,하와이,1,건강&스포츠,0,0,0,0,0,0,로스앤젤레스무역관
2025,2025-12-13,2025-12-14,매년,2025 스웨덴 스톡홀름 애견 전시회,Stockholm International Fairs,스웨덴,스톡홀름,1,동물&애완용품,0,0,0,0,0,0,스톡홀름무역관
2025,2025-12-11,2025-12-14,매년,2025 대만 타이베이 국제 건축 자재 및 제품 전시회 [Taipei Building Show],Taipei Nangang International Exhibition Center,대만 (타이완),타이베이,1,건축&기자재,0,0,0,0,0,0,타이베이무역관
2025,2025-12-11,2025-12-14,매년,2025 체코 브르노 크리스마스 전시회 [Christmas Market],Brno Exhibition Center,체코,브르노,1,문구&선물,0,0,0,0,0,0,프라하무역관
2025,2025-12-11,2025-12-14,매년,2025 파키스탄 카라치 소비재 전시회 [ICPF],Karachi Expo Center,파키스탄,카라치,7,"패션&섬유, 쥬얼리, 뷰티&미용용품, 식품&음료, 생활용품&가구, 건강&스포츠, 유아·아동&교육&임산부",0,0,0,0,0,0,카라치무역관
2025,2025-12-11,2025-12-13,,2025 미국 인디애나폴리스 레이싱 산업 전시회 [PRI],Indiana Convention Center &amp; RCA Dome,미국,인디애나폴리스,1,자동차,0,0,0,0,0,0,시카고무역관
2025,2025-12-11,2025-12-13,매년,2025 중국 상하이 국제 보온재 및 에너지 절약 기술 전시회 [TIM EXPO],"Shanghai New International Expo Centre (SNIEC),",중국,상하이,1,건축&기자재,0,0,0,0,0,0,상하이무역관
2025,2025-12-11,2025-12-13,매년,2025 인도 뉴델리 보안 화재 전시회 [IFSEC],"Pragati Maidan, New Delhi",인도,뉴델리,3,"정보통신기술(IT)&S/W, 방위산업, 기계&장비",0,0,0,0,0,0,뉴델리무역관
2025,2025-12-10,2025-12-12,매년,2025 일본 도쿄 건축 전시회 [JAPAN BUILD],Tokyo Big Sight,일본,도쿄,1,건축&기자재,0,0,0,0,0,0,도쿄무역관
2025,2025-12-10,2025-12-12,기타,2025 일본 도쿄 에코프로 전시회 [SDGs Week EXPO],Tokyo Big Sight,일본,도쿄,1,환경&폐기물,0,0,0,0,0,0,도쿄무역관
